"","exposure","id","outcome","nsnp","b","se","pval","what"
"4196","Breast cancer","ieu-a-1126","BTN3A2",141,0.0306931463012623,0.059017759547656,0.60301738398126,"All"
"4197","Breast cancer","ieu-a-1126","BTN3A2",140,-0.00922680855421093,0.0104102594866251,0.375445768489911,"Outliers removed"
"4198","Breast cancer","ieu-a-1126","CD207",141,0.0198049139590925,0.0146894783802714,0.177581824136798,"All"
"4199","Breast cancer","ieu-a-1126","CD207",139,0.0184871530670463,0.0105857326086397,0.0807377031220212,"Outliers removed"
"4200","Breast cancer","ieu-a-1126","CD302",141,-0.0164709147849622,0.015660747973021,0.292922378604229,"All"
"4201","Breast cancer","ieu-a-1126","CD302",139,-0.00635435412005018,0.0117155347935287,0.58755191275721,"Outliers removed"
"4202","Breast cancer","ieu-a-1126","CD79B",141,-0.0294818416483251,0.0258579470428575,0.254225371428692,"All"
"4203","Breast cancer","ieu-a-1126","CD79B",137,-0.0151502266350341,0.0122538194013973,0.216321912884684,"Outliers removed"
"4204","Breast cancer","ieu-a-1126","CD8A",141,0.00639815509441363,0.0145736038730739,0.660644483016815,"All"
"4205","Breast cancer","ieu-a-1126","CD8A",139,0.00324150096729085,0.0121487847558078,0.789610149120298,"Outliers removed"
"4206","Breast cancer","ieu-a-1126","CDSN",141,-0.00175139755267511,0.0219475540207966,0.936396949737774,"All"
"4207","Breast cancer","ieu-a-1126","CDSN",137,0.00333569746194283,0.0101482345621125,0.742384483290664,"Outliers removed"
"4208","Breast cancer","ieu-a-1126","CNPY2",45,-0.0388814255537662,0.016831619845283,0.0208868920413771,"All"
"4209","Breast cancer","ieu-a-1126","CNPY2",45,-0.0388814255537662,0.016831619845283,0.0208868920413771,"Outliers removed"
"4210","Breast cancer","ieu-a-1126","CPVL",141,-0.0259577524081537,0.0204837939411908,0.205071766669783,"All"
"4211","Breast cancer","ieu-a-1126","CPVL",139,-0.00987031524708358,0.00924079418681347,0.285464522748552,"Outliers removed"
"4212","Breast cancer","ieu-a-1126","CRTAM",45,-0.0250351948794378,0.0207742372180994,0.228161697063697,"All"
"4213","Breast cancer","ieu-a-1126","CRTAM",43,-0.0377558554706872,0.017465787974584,0.0306410355938669,"Outliers removed"
"4214","Breast cancer","ieu-a-1126","CST6",141,0.0220947351021489,0.0148682058408198,0.137268781302398,"All"
"4215","Breast cancer","ieu-a-1126","CST6",134,0.0119434349382919,0.0134497002914896,0.374536708730652,"Outliers removed"
"4216","Breast cancer","ieu-a-1126","CTSV",141,0.0105956258969807,0.016250025291842,0.51437698006359,"All"
"4217","Breast cancer","ieu-a-1126","CTSV",137,0.00834116615714337,0.0112437422621653,0.458178440373649,"Outliers removed"
"4218","Breast cancer","ieu-a-1126","DCTPP1",141,-0.0264830437361434,0.0119910344078144,0.027204535631662,"All"
"4219","Breast cancer","ieu-a-1126","DCTPP1",140,-0.024225252361243,0.0113378135276091,0.0326242219614919,"Outliers removed"
"4220","Breast cancer","ieu-a-1126","DLK1",141,-0.0115165938356056,0.0122634162636551,0.347678582835975,"All"
"4221","Breast cancer","ieu-a-1126","DLK1",139,-0.0128205969569536,0.0116874080265525,0.272659706767526,"Outliers removed"
"4222","Breast cancer","ieu-a-1126","DTX3",141,-0.00584930647773313,0.0113808014449647,0.607278128270733,"All"
"4223","Breast cancer","ieu-a-1126","DTX3",140,-0.00936261547757462,0.011062130869427,0.397348396781576,"Outliers removed"
"4224","Breast cancer","ieu-a-1126","EFNA1",45,-0.0739294262547948,0.0687851612230719,0.282469912056702,"All"
"4225","Breast cancer","ieu-a-1126","EFNA1",44,-0.0352544218217591,0.0176259954257713,0.0454853731253547,"Outliers removed"
"4226","Breast cancer","ieu-a-1126","EPO",141,-0.0224684404031904,0.0136663842662054,0.100162529461509,"All"
"4227","Breast cancer","ieu-a-1126","EPO",139,-0.014870192227521,0.0120027363648461,0.215382467497586,"Outliers removed"
"4228","Breast cancer","ieu-a-1126","FLT3LG",141,-0.0184922300121743,0.0176578235665391,0.294982350398235,"All"
"4229","Breast cancer","ieu-a-1126","FLT3LG",137,-0.014085957045156,0.0114299765850217,0.217811006610301,"Outliers removed"
"4230","Breast cancer","ieu-a-1126","GAL",141,0.00682110499992133,0.0161055625874305,0.671912416220204,"All"
"4231","Breast cancer","ieu-a-1126","GAL",134,-0.0122034513385407,0.0132576332271968,0.357319414655495,"Outliers removed"
"4232","Breast cancer","ieu-a-1126","GALNT2",141,-0.0134355259493477,0.0115048422506063,0.242881445448501,"All"
"4233","Breast cancer","ieu-a-1126","GALNT2",141,-0.0134355259493477,0.0115048422506063,0.242881445448501,"Outliers removed"
"4234","Breast cancer","ieu-a-1126","GHRL",45,0.0169185066882687,0.0211660217105653,0.424102633128315,"All"
"4235","Breast cancer","ieu-a-1126","GHRL",44,0.0107921065457428,0.0187762074953988,0.565443048508188,"Outliers removed"
"4236","Breast cancer","ieu-a-1126","GP2",45,-0.0114757356056128,0.0148854731745271,0.440745327024474,"All"
"4237","Breast cancer","ieu-a-1126","GP2",45,-0.0114757356056128,0.0148854731745271,0.440745327024474,"Outliers removed"
"4238","Breast cancer","ieu-a-1126","HBEGF",141,-0.0166462174722696,0.01325908330477,0.209312675240787,"All"
"4239","Breast cancer","ieu-a-1126","HBEGF",140,-0.0127901824021134,0.0123894009256873,0.301908777206395,"Outliers removed"
"4240","Breast cancer","ieu-a-1126","HNMT",141,-0.0202228788758758,0.0105893224929341,0.0561663800470625,"All"
"4241","Breast cancer","ieu-a-1126","HNMT",141,-0.0202228788758758,0.0105893224929341,0.0561663800470625,"Outliers removed"
"4242","Breast cancer","ieu-a-1126","HS6ST1",45,-0.00714411464591417,0.0176831270017077,0.68620725749601,"All"
"4243","Breast cancer","ieu-a-1126","HS6ST1",45,-0.00714411464591417,0.0176831270017077,0.68620725749601,"Outliers removed"
"4244","Breast cancer","ieu-a-1126","HSPB6",141,-0.0180541146536038,0.0123546245160456,0.143926428010616,"All"
"4245","Breast cancer","ieu-a-1126","HSPB6",138,-0.0141193685049028,0.011041752159349,0.200993786023074,"Outliers removed"
"4246","Breast cancer","ieu-a-1126","IFNGR1",141,-0.0199894704290521,0.0161871644507727,0.216869079021645,"All"
"4247","Breast cancer","ieu-a-1126","IFNGR1",137,-0.00621994827728744,0.0127349508037553,0.625255514374478,"Outliers removed"
"4248","Breast cancer","ieu-a-1126","IGF2R",141,-0.0084226384363166,0.0133051072592838,0.526708830829761,"All"
"4249","Breast cancer","ieu-a-1126","IGF2R",140,-0.00435420985764867,0.0121632832599482,0.720358421279659,"Outliers removed"
"4250","Breast cancer","ieu-a-1126","IL12A_IL12B",141,-0.00558072881644776,0.0129791004067365,0.66721157843143,"All"
"4251","Breast cancer","ieu-a-1126","IL12A_IL12B",140,-7.38876125857783e-05,0.0110108871182127,0.994645904345213,"Outliers removed"
"4252","Breast cancer","ieu-a-1126","IL12B",141,-0.00691982181265792,0.0134873724926578,0.607909844415152,"All"
"4253","Breast cancer","ieu-a-1126","IL12B",139,-0.00328936526454857,0.0109009530379571,0.762842461484263,"Outliers removed"
"4254","Breast cancer","ieu-a-1126","IL3RA",45,-0.000755777308289039,0.015164264567409,0.960250397356718,"All"
"4255","Breast cancer","ieu-a-1126","IL3RA",45,-0.000755777308289039,0.015164264567409,0.960250397356718,"Outliers removed"
"4256","Breast cancer","ieu-a-1126","ISLR2",141,-0.0329801483230982,0.0557310955110276,0.554002716908086,"All"
"4257","Breast cancer","ieu-a-1126","ISLR2",139,-0.0145304356534141,0.0109468019667769,0.184386948936978,"Outliers removed"
"4258","Breast cancer","ieu-a-1126","KIR2DL3",141,-0.0191167798980195,0.014545253359187,0.188746344825655,"All"
"4259","Breast cancer","ieu-a-1126","KIR2DL3",140,-0.0110149968123575,0.00948565802446041,0.245549828772917,"Outliers removed"
"4260","Breast cancer","ieu-a-1126","KIT",45,0.0309290373280922,0.0235874300569648,0.189773033242973,"All"
"4261","Breast cancer","ieu-a-1126","KIT",42,0.0220677499102182,0.0213785888984778,0.30196155630853,"Outliers removed"
"4262","Breast cancer","ieu-a-1126","KLK4",141,0.0204339963759314,0.00893958324504034,0.0222666360973386,"All"
"4263","Breast cancer","ieu-a-1126","KLK4",141,0.0204339963759314,0.00893958324504034,0.0222666360973386,"Outliers removed"
"4264","Breast cancer","ieu-a-1126","LGALS4",45,-0.0242390243189574,0.0176816568427706,0.170419515766764,"All"
"4265","Breast cancer","ieu-a-1126","LGALS4",44,-0.0171590368552017,0.016155452464525,0.288180995791809,"Outliers removed"
"4266","Breast cancer","ieu-a-1126","LPO",141,0.0108342369958006,0.0144294320981844,0.452747193001081,"All"
"4267","Breast cancer","ieu-a-1126","LPO",139,0.0117527098673436,0.0134323422543182,0.381597789569048,"Outliers removed"
"4268","Breast cancer","ieu-a-1126","LYPD3",141,0.0179493003082107,0.0188000407504912,0.339705176549577,"All"
"4269","Breast cancer","ieu-a-1126","LYPD3",138,0.0258396353858778,0.0119773488099508,0.030976441291064,"Outliers removed"
"4270","Breast cancer","ieu-a-1126","MB",141,-0.0138510902046869,0.0107794435339881,0.198808322817024,"All"
"4271","Breast cancer","ieu-a-1126","MB",140,-0.0159533587470367,0.0104023960266034,0.125122309620096,"Outliers removed"
"4272","Breast cancer","ieu-a-1126","MEGF10",141,-0.00511965733155419,0.0121771359967513,0.674169913969413,"All"
"4273","Breast cancer","ieu-a-1126","MEGF10",138,-0.00820609213576312,0.0108622849970677,0.44996914160059,"Outliers removed"
"4274","Breast cancer","ieu-a-1126","MICB_MICA",141,-0.0129652403752902,0.0182937653523366,0.47849543518203,"All"
"4275","Breast cancer","ieu-a-1126","MICB_MICA",139,-0.0022349135200928,0.00534646597160865,0.67593470788763,"Outliers removed"
"4276","Breast cancer","ieu-a-1126","MLN",45,-0.0396351117324558,0.0183582063410578,0.0308512477734294,"All"
"4277","Breast cancer","ieu-a-1126","MLN",45,-0.0396351117324558,0.0183582063410578,0.0308512477734294,"Outliers removed"
"4278","Breast cancer","ieu-a-1126","MMP9",141,-0.0171020561438319,0.0111201069357131,0.124063310410345,"All"
"4279","Breast cancer","ieu-a-1126","MMP9",139,-0.0119197164887936,0.0104068713227349,0.252055988495744,"Outliers removed"
"4280","Breast cancer","ieu-a-1126","NPTX1",141,-0.00951614783271192,0.0161774216260285,0.556373645910334,"All"
"4281","Breast cancer","ieu-a-1126","NPTX1",138,0.00348538635801197,0.0105942797288156,0.742165082264957,"Outliers removed"
"4282","Breast cancer","ieu-a-1126","OBP2B",141,0.0141409674661509,0.0125246673151482,0.258877016934175,"All"
"4283","Breast cancer","ieu-a-1126","OBP2B",129,0.0106841244244739,0.0099645904174061,0.283626128444578,"Outliers removed"
"4284","Breast cancer","ieu-a-1126","OMG",141,-0.0168179347984315,0.0123406066684461,0.172941565309298,"All"
"4285","Breast cancer","ieu-a-1126","OMG",138,-0.0153383632597509,0.0113212453469556,0.17547171408062,"Outliers removed"
"4286","Breast cancer","ieu-a-1126","PAG1",45,-0.0326344441137118,0.022624240418884,0.149174114925928,"All"
"4287","Breast cancer","ieu-a-1126","PAG1",42,-0.0287310170749653,0.0181612191511062,0.113649967978079,"Outliers removed"
"4288","Breast cancer","ieu-a-1126","PDCD1",141,-0.00372332666702418,0.0139476774397588,0.789507980197451,"All"
"4289","Breast cancer","ieu-a-1126","PDCD1",137,-0.00438108696078954,0.0120408985820426,0.715969650462635,"Outliers removed"
"4290","Breast cancer","ieu-a-1126","PDCD6",141,0.00326442387045851,0.00879660459473725,0.710562720369637,"All"
"4291","Breast cancer","ieu-a-1126","PDCD6",138,1.30898533564868e-05,0.00786052679473924,0.998671312070819,"Outliers removed"
"4292","Breast cancer","ieu-a-1126","PHOSPHO1",141,-0.012058817881609,0.0123761751697341,0.329879112626031,"All"
"4293","Breast cancer","ieu-a-1126","PHOSPHO1",141,-0.012058817881609,0.0123761751697341,0.329879112626031,"Outliers removed"
"4294","Breast cancer","ieu-a-1126","PI3",141,0.00624267995409355,0.0121457643440466,0.607265973946406,"All"
"4295","Breast cancer","ieu-a-1126","PI3",137,0.0064251949832106,0.0108201693571097,0.552634858969963,"Outliers removed"
"4296","Breast cancer","ieu-a-1126","PLTP",141,0.00746167036771885,0.0109132353358414,0.49414776102755,"All"
"4297","Breast cancer","ieu-a-1126","PLTP",140,0.0101434899003041,0.009847730693813,0.302994404593958,"Outliers removed"
"4298","Breast cancer","ieu-a-1126","RGMA",141,-0.0197132036776175,0.013425441224719,0.14201004421824,"All"
"4299","Breast cancer","ieu-a-1126","RGMA",133,-0.0114270020176379,0.0103768820424778,0.270810480815308,"Outliers removed"
"4300","Breast cancer","ieu-a-1126","RNASET2",141,-0.0273265104149796,0.0152792383730465,0.0736996738889883,"All"
"4301","Breast cancer","ieu-a-1126","RNASET2",140,-0.0201852481901504,0.0118706107048603,0.0890484003340392,"Outliers removed"
"4302","Breast cancer","ieu-a-1126","RTN4R",141,-0.0202378634412482,0.0124970892551674,0.105359900273952,"All"
"4303","Breast cancer","ieu-a-1126","RTN4R",139,-0.0198588810791427,0.0116069590311497,0.0870910666557735,"Outliers removed"
"4304","Breast cancer","ieu-a-1126","SCG2",141,-0.0331838837237276,0.0150400444193177,0.0273581925458302,"All"
"4305","Breast cancer","ieu-a-1126","SCG2",137,-0.0344653858966627,0.0128887878680963,0.0074939149908439,"Outliers removed"
"4306","Breast cancer","ieu-a-1126","SPINK4",141,-0.0186831915498706,0.00975963811440883,0.0555776958158586,"All"
"4307","Breast cancer","ieu-a-1126","SPINK4",141,-0.0186831915498706,0.00975963811440883,0.0555776958158586,"Outliers removed"
"4308","Breast cancer","ieu-a-1126","SULT2A1",141,-0.0173036250675278,0.0114047173338838,0.129207611220721,"All"
"4309","Breast cancer","ieu-a-1126","SULT2A1",140,-0.0200858499169147,0.0110258544051236,0.0684998164794803,"Outliers removed"
"4310","Breast cancer","ieu-a-1126","TDGF1",45,-0.00922597055888466,0.0107568221684881,0.391066140670528,"All"
"4311","Breast cancer","ieu-a-1126","TDGF1",45,-0.00922597055888466,0.0107568221684881,0.391066140670528,"Outliers removed"
"4312","Breast cancer","ieu-a-1126","TFF3",141,0.00771009870240817,0.013107725764514,0.556391175511944,"All"
"4313","Breast cancer","ieu-a-1126","TFF3",139,0.00785307886623311,0.011948861452371,0.511036877151539,"Outliers removed"
"4314","Breast cancer","ieu-a-1126","TGFBR2",45,-0.0156342970283336,0.017663623821557,0.376095873174779,"All"
"4315","Breast cancer","ieu-a-1126","TGFBR2",45,-0.0156342970283336,0.017663623821557,0.376095873174779,"Outliers removed"
"4316","Breast cancer","ieu-a-1126","TNFRSF10A",45,-0.0319220755325295,0.0146436505753675,0.0292629427062648,"All"
"4317","Breast cancer","ieu-a-1126","TNFRSF10A",44,-0.0268183183473031,0.0145665702525138,0.0656088584978377,"Outliers removed"
"4318","Breast cancer","ieu-a-1126","TNFRSF1A",141,-0.0267905738961261,0.0137301721524389,0.0510309900411736,"All"
"4319","Breast cancer","ieu-a-1126","TNFRSF1A",138,-0.017617126045792,0.0116115370028662,0.129213976883867,"Outliers removed"
"4320","Breast cancer","ieu-a-1126","TNFRSF1B",45,-0.0299803290952896,0.016059242215316,0.0619213830570253,"All"
"4321","Breast cancer","ieu-a-1126","TNFRSF1B",45,-0.0299803290952896,0.016059242215316,0.0619213830570253,"Outliers removed"
"4322","Breast cancer","ieu-a-1126","TNFRSF4",141,-0.00862277826116803,0.0164298127648672,0.59970477548036,"All"
"4323","Breast cancer","ieu-a-1126","TNFRSF4",136,0.00423511647676726,0.0123607444013456,0.73187959212279,"Outliers removed"
"4324","Breast cancer","ieu-a-1126","TNFRSF8",141,-0.0118163575664878,0.0159718020476301,0.45940546110912,"All"
"4325","Breast cancer","ieu-a-1126","TNFRSF8",135,-0.00849912140348226,0.0127820403653697,0.506097303028068,"Outliers removed"
"4326","Breast cancer","ieu-a-1126","TNFRSF9",141,-0.0217960796200852,0.0154302434606877,0.157786378166123,"All"
"4327","Breast cancer","ieu-a-1126","TNFRSF9",135,-0.0242123401392532,0.0124444338257319,0.0516984631142104,"Outliers removed"
"4328","Breast cancer","ieu-a-1126","TNFSF13B",141,0.0203108494360019,0.0126669277729858,0.108834223252973,"All"
"4329","Breast cancer","ieu-a-1126","TNFSF13B",137,0.0175271713108561,0.0104509931599589,0.0935264705633886,"Outliers removed"
"4330","Breast cancer","ieu-a-1126","TNFSF14",141,-0.0172706262367928,0.0115086189683926,0.133441228249817,"All"
"4331","Breast cancer","ieu-a-1126","TNFSF14",141,-0.0172706262367928,0.0115086189683926,0.133441228249817,"Outliers removed"
"4332","Breast cancer","ieu-a-1126","TNNI3",45,-0.0224141835199968,0.0167328258784192,0.180397003590423,"All"
"4333","Breast cancer","ieu-a-1126","TNNI3",45,-0.0224141835199968,0.0167328258784192,0.180397003590423,"Outliers removed"
"4334","Breast cancer","ieu-a-1126","ULBP2",45,-0.0262761596683256,0.0149652226211168,0.0791200329798745,"All"
"4335","Breast cancer","ieu-a-1126","ULBP2",45,-0.0262761596683256,0.0149652226211168,0.0791200329798745,"Outliers removed"
"4336","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","ACP5",45,0.0109388141940736,0.0158435024503743,0.489924419494559,"All"
"4337","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","ACP5",45,0.0109388141940736,0.0158435024503743,0.489924419494559,"Outliers removed"
"4338","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","ADAM15",45,-0.0449764673054341,0.075998574840877,0.553980022702737,"All"
"4339","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","ADAM15",44,-0.00502620315749964,0.0130050027545383,0.699139521253083,"Outliers removed"
"4340","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","AKR1C4",45,-0.013672573045979,0.0151545512651391,0.366945837160424,"All"
"4341","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","AKR1C4",45,-0.013672573045979,0.0151545512651391,0.366945837160424,"Outliers removed"
"4342","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","AREG",45,0.00782241516138081,0.0146001191711858,0.592112343088704,"All"
"4343","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","AREG",45,0.00782241516138081,0.0146001191711858,0.592112343088704,"Outliers removed"
"4344","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","BAG3",45,-0.0141537511318276,0.0148978879766515,0.342086415557609,"All"
"4345","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","BAG3",45,-0.0141537511318276,0.0148978879766515,0.342086415557609,"Outliers removed"
"4346","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","BTN2A1",45,-0.0218052537898929,0.0180248815761469,0.226382220403929,"All"
"4347","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","BTN2A1",44,-0.0174445285310884,0.0165972510906883,0.293235964715778,"Outliers removed"
"4348","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","BTN3A2",45,-0.0185795649177804,0.0128996995298855,0.149779742229211,"All"
"4349","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","BTN3A2",45,-0.0185795649177804,0.0128996995298855,0.149779742229211,"Outliers removed"
"4350","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CD207",45,-0.00184313875555624,0.015269884475427,0.903925354724048,"All"
"4351","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CD207",45,-0.00184313875555624,0.015269884475427,0.903925354724048,"Outliers removed"
"4352","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CD302",45,-0.0308814736843597,0.0158537513992964,0.0514272971870468,"All"
"4353","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CD302",45,-0.0308814736843597,0.0158537513992964,0.0514272971870468,"Outliers removed"
"4354","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CD79B",45,-0.0245330867417098,0.0193942250096667,0.205882564102287,"All"
"4355","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CD79B",43,-0.0256753612452268,0.0167096758381267,0.124401948607834,"Outliers removed"
"4356","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CD8A",45,0.00539662983498038,0.019529085777977,0.782288419697171,"All"
"4357","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CD8A",45,0.00539662983498038,0.019529085777977,0.782288419697171,"Outliers removed"
"4358","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CDSN",45,-0.00883990696910467,0.0163380961283759,0.588465524006332,"All"
"4359","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CDSN",44,-0.0020581668850421,0.0127889885679599,0.872146380956221,"Outliers removed"
"4360","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CNPY2",45,-0.0336727556440669,0.0151355862200815,0.0260986460644412,"All"
"4361","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CNPY2",45,-0.0336727556440669,0.0151355862200815,0.0260986460644412,"Outliers removed"
"4362","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CPVL",45,-0.029131832810116,0.0117340028993867,0.0130396344251264,"All"
"4363","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CPVL",45,-0.029131832810116,0.0117340028993867,0.0130396344251264,"Outliers removed"
"4364","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CRTAM",45,-0.0250127939229309,0.0186147645006625,0.179043073604016,"All"
"4365","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CRTAM",43,-0.0360220802094782,0.0155822264007595,0.0207919301987701,"Outliers removed"
"4366","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CST6",45,-0.0172092933365534,0.0181860209510643,0.3439994707785,"All"
"4367","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CST6",44,-0.0123061797092786,0.0168356282957961,0.46480326453272,"Outliers removed"
"4368","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CTSV",45,0.0069062788125201,0.0172613944624729,0.689083082340174,"All"
"4369","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","CTSV",44,0.00116004082177679,0.0158204890290662,0.941547323901791,"Outliers removed"
"4370","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","DCTPP1",45,-0.0346334509782159,0.0175662303691302,0.0486561250111324,"All"
"4371","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","DCTPP1",45,-0.0346334509782159,0.0175662303691302,0.0486561250111324,"Outliers removed"
"4372","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","DLK1",45,-0.0141127384382039,0.01541485871294,0.359914385126492,"All"
"4373","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","DLK1",45,-0.0141127384382039,0.01541485871294,0.359914385126492,"Outliers removed"
"4374","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","DTX3",45,-0.0139893736810789,0.0157956648983436,0.375808102326028,"All"
"4375","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","DTX3",44,-0.0210730684703179,0.0140580893976599,0.133873771140897,"Outliers removed"
"4376","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","EFNA1",45,-0.0709215890634503,0.0617586234935324,0.250816931223814,"All"
"4377","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","EFNA1",44,-0.0326563613076823,0.0158235500469005,0.0390383692178345,"Outliers removed"
"4378","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","EPO",45,-0.0172385840083413,0.0194317511608861,0.375006293318236,"All"
"4379","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","EPO",44,-0.0092290347541721,0.0164460826675815,0.574682209848029,"Outliers removed"
"4380","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","FLT3LG",45,-0.0109283056937488,0.0222195352892356,0.622837246837944,"All"
"4381","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","FLT3LG",43,0.00850099510249462,0.0143708276214534,0.554155132372717,"Outliers removed"
"4382","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","GAL",45,-0.0200582329858621,0.0248291486762594,0.419176816424775,"All"
"4383","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","GAL",43,-0.0171617094281098,0.016814217179377,0.307412436645651,"Outliers removed"
"4384","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","GALNT2",45,-0.0159219086903097,0.0156784770792458,0.309854929034691,"All"
"4385","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","GALNT2",45,-0.0159219086903097,0.0156784770792458,0.309854929034691,"Outliers removed"
"4386","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","GHRL",45,0.0159380985903412,0.019018587522633,0.402015281456285,"All"
"4387","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","GHRL",44,0.00988522435634081,0.0168952274683077,0.55848737292675,"Outliers removed"
"4388","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","GP2",45,-0.011363169801545,0.0133622791167988,0.395107409553547,"All"
"4389","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","GP2",45,-0.011363169801545,0.0133622791167988,0.395107409553547,"Outliers removed"
"4390","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","HBEGF",45,-0.0130948968437936,0.0149312918751352,0.380481040775038,"All"
"4391","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","HBEGF",45,-0.0130948968437936,0.0149312918751352,0.380481040775038,"Outliers removed"
"4392","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","HNMT",45,-0.0131252958510142,0.0155374661672341,0.398249670669543,"All"
"4393","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","HNMT",44,-0.0170072626837535,0.0142452266397814,0.232520201903976,"Outliers removed"
"4394","ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)","ieu-a-1127","HS6ST1",45,-0.00490417656648468,0.0159148448829396,0.757967378248074,"All"
